asm_path,asm_name,n_macro,n_update,n_forall,n_branch,n_rule,approach,status,exec_time_ms,n_scenarios,n_step,n_set,n_check,macro_coverage,update_rule_coverage,forall_rule_coverage,branch_coverage,rule_coverage,n_failing_scenarios,n_val_error_scenarios,casemutator_score,chooserulemutator_score,condnegator_score,condremover_score,forallmutator_score,partoseqmutator_score,seqtoparmutator_score,ruleremover_score,casemutator_count,chooserulemutator_count,condnegator_count,condremover_count,forallmutator_count,partoseqmutator_count,seqtoparmutator_count,ruleremover_count
../../../asm_examples/examples/Yahalom/FlawedYahalom.asm,FlawedYahalom,11,29,2,20,97,iterativerandom,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/population.asm,population,3,7,1,8,20,iterativerandom,NO_VALID_SCENARIOS,10137.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,4,3,3,3,2,0,20
../../../asm_examples/examples/fsmsemantics/meta_hooking/myFSM.asm,myFSM,3,2,0,1,7,iterativerandom,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
../../../asm_examples/examples/ABZ2020/CarSystemModule/CarSystem008/CarSystem008main.asm,CarSystem008main,2,4,0,0,19,iterativerandom,NO_VALID_SCENARIOS,201.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,0,0,0,2,0,19
../../../asm_examples/examples/testRanges.asm,testRanges,1,0,0,0,1,iterativerandom,OK,0.0,30,500,0,0,1.0,NaN,NaN,NaN,1.0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
../../../asm_examples/examples/traffic_light/oneWayTrafficLight_refined_with_agents_problem.asm,oneWayTrafficLight_refined_with_agents_problem,13,8,1,11,50,iterativerandom,NO_VALID_SCENARIOS,26.0,14,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,10,10,3,13,0,52
../../../asm_examples/examples/landingGearSystem/LGS_HM.asm,LGS_HM,5,46,0,18,86,iterativerandom,OK,316.0,30,500,1088,4178,1.0,0.4347826,NaN,0.6388889,0.54651165,0,0,0.3529412,NaN,0.8333333,0.7619048,NaN,0.05882353,NaN,0.46153846,17,0,18,21,0,17,0,91
../../../asm_examples/PillBox/Level2/pillbox_2_elia.asm,pillbox_2_elia,7,31,1,20,66,iterativerandom,NO_VALID_SCENARIOS,15.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,19,27,3,7,0,65
../../../asm_examples/stereoacuity/certifierRaff5.asm,certifierRaff5,14,20,0,11,53,iterativerandom,OK,33.0,60,1400,312,7922,1.0,0.8,NaN,0.8636364,0.9056604,0,0,NaN,NaN,1.0,0.8636364,NaN,0.0,NaN,0.88461536,0,0,11,22,0,6,0,52
../../../asm_examples/examples/simple_example/MorraCinese/MorraCinese_raff1.asm,MorraCinese_raff1,1,6,0,1,10,iterativerandom,OK,41.0,30,500,500,1947,1.0,1.0,NaN,0.5,1.0,0,0,1.0,0.0,NaN,NaN,NaN,0.0,NaN,1.0,3,1,0,0,0,3,0,11
../../../asm_examples/examples/landingGearSystem/LGS_3L.asm,LGS_3L,4,38,0,9,66,iterativerandom,OK,291.0,30,500,779,2451,1.0,0.6315789,NaN,0.7222222,0.6666667,0,0,0.64705884,NaN,0.8888889,0.8333333,NaN,0.0,NaN,0.6619718,17,0,9,12,0,15,0,71
../../../asm_examples/examples/agents/FileSystem.asm,FileSystem,3,4,1,3,10,iterativerandom,NO_VALID_SCENARIOS,18.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,2,2,3,1,0,11
../../../asm_examples/examples/trafficLightCoSim/trafficlightA.asm,trafficlightA,2,5,0,6,14,iterativerandom,OK,17.0,30,500,663,500,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,1.0,0,0,6,6,0,2,0,14
../../../asm_examples/examples/NeedhamSchroeder/NeedhamSchroeder.asm,NeedhamSchroeder,8,16,1,8,56,iterativerandom,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
../../../asm_examples/examples/simple_example/fattoriale.asm,fattoriale,2,6,0,3,13,iterativerandom,OK,17.0,30,500,62,1436,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.0,1.0,1.0,0,0,3,4,0,2,1,13
../../../asm_examples/examples/smartHome/smartHomeNoMultiChannel.asm,smartHomeNoMultiChannel,24,25,0,34,95,iterativerandom,NO_VALID_SCENARIOS,110.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,3,0,34,39,0,15,0,104
../../../asm_examples/examples/hemodialysisDevice/ABZ2016/Hemodialysis_GM.asm,Hemodialysis_GM,5,2,0,3,11,iterativerandom,OK,11.0,30,500,0,530,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,0.6666667,0.6666667,NaN,1.0,NaN,0.8,0,0,3,3,0,1,0,10
../../../asm_examples/examples/trafficLightCoSim/emptyModel.asm,emptyModel,1,0,0,0,1,iterativerandom,OK,0.0,30,500,0,0,1.0,NaN,NaN,NaN,1.0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,0,0
../../../asm_examples/examples/RushHour/emptyCellAs0/RushHour.asm,RushHour,2,2,1,5,9,iterativerandom,NO_VALID_SCENARIOS,390.0,30,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,3,3,3,1,0,9
../../../asm_examples/examples/parkingSimple.asm,parkingSimple,1,2,0,2,4,iterativerandom,OK,16.0,30,500,852,530,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,NaN,NaN,1.0,0,0,2,3,0,0,0,4
../../../asm_examples/examples/RushHour/RushHour.asm,RushHour,2,2,1,5,9,iterativerandom,OK,22299.0,30,500,0,2080,1.0,1.0,0.33333334,0.7,1.0,0,0,NaN,1.0,1.0,0.33333334,1.0,0.0,NaN,1.0,0,1,3,3,3,1,0,9
../../../asm_examples/examples/RushHour/emptyCellAs0/RushHourSimplForAsmetaSMV.asm,RushHourSimplForAsmetaSMV,2,2,1,5,11,iterativerandom,OK,1173.0,30,500,0,2080,1.0,1.0,0.33333334,0.7,1.0,0,0,NaN,1.0,1.0,0.33333334,1.0,0.0,NaN,1.0,0,1,3,3,3,1,0,11
../../../asm_examples/unibgstudents/Prova.asm,Prova,3,2,0,4,9,iterativerandom,OK,12.0,30,500,500,530,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,1.0,NaN,1.0,0,0,4,4,0,1,0,9
../../../asm_examples/examples/petriNets/forModelAdvisor/petriNet_forModelAdvisor_InconsUpdateViolation3.asm,petriNet_forModelAdvisor_InconsUpdateViolation3,2,2,2,3,7,iterativerandom,OK,4241.0,30,500,0,600,1.0,1.0,0.33333334,0.6666667,1.0,0,0,NaN,1.0,NaN,NaN,1.0,0.0,NaN,1.0,0,1,0,0,6,1,0,7
../../../asm_examples/examples/railRoadGate/railroadGate.asm,railroadGate,1,4,0,2,7,iterativerandom,OK,29.0,30,68,200,273,1.0,0.5,NaN,0.75,0.85714287,0,0,NaN,NaN,1.0,0.75,NaN,0.0,NaN,0.5714286,0,0,2,4,0,1,0,7
../../../asm_examples/examples/simple_example/AdvancedClock.asm,AdvancedClock,2,3,0,2,8,iterativerandom,OK,41.0,30,500,0,530,0.5,0.33333334,NaN,0.25,0.375,0,0,NaN,NaN,0.0,0.0,NaN,0.0,NaN,0.25,0,0,2,2,0,2,0,8
../../../asm_examples/examples/fsmsemantics/FSM_map0.asm,FSM_map0,5,8,0,4,21,iterativerandom,OK,28.0,30,500,500,530,1.0,0.0,NaN,0.5,0.42857143,0,0,NaN,NaN,0.5,0.5,NaN,0.0,NaN,0.0,0,0,4,4,0,5,0,21
../../../asm_examples/examples/simple_example/population_raff1_twoPersons.asm,population_raff1_twoPersons,3,7,1,8,20,iterativerandom,NO_VALID_SCENARIOS,17117.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,4,3,3,3,2,0,20
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight2/TrafficLight_2.asm,TrafficLight_2,14,23,0,23,76,iterativerandom,OK,65.0,60,1400,1535,4539,1.0,1.0,NaN,0.9130435,1.0,0,0,NaN,NaN,1.0,0.6666667,NaN,0.0625,NaN,1.0,0,0,23,24,0,16,0,76
../../../asm_examples/PHD/phd_master_flat2_v6.asm,phd_master_flat2_v6,6,152,0,14,253,iterativerandom,OK,39.0,30,500,514,1030,0.8333333,0.31578946,NaN,0.71428573,0.4624506,0,0,0.2777778,NaN,0.9285714,0.6956522,NaN,0.0121951215,NaN,0.40298507,72,0,14,23,0,82,0,268
../../../asm_examples/examples/ermts_etcs/scenarios/ertms_hl3_scenario8.asm,ertms_hl3_scenario8,30,126,34,109,322,iterativerandom,NO_VALID_SCENARIOS,11228.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,8,0,75,92,102,54,1,328
../../../asm_examples/examples/models/wiper_abs2.asm,wiper_abs2,14,82,0,42,165,iterativerandom,NO_VALID_SCENARIOS,12.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,42,61,0,28,0,165
../../../asm_examples/examples/RushHour/emptyCellAs0/RushHourMonSimplForAsmetaSMV.asm,RushHourMonSimplForAsmetaSMV,2,2,1,5,12,iterativerandom,NO_VALID_SCENARIOS,7562.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,4,4,3,1,0,12
../../../asm_examples/examples/petriNets/petriNetEdgeWeightNoPlaceCapacity_NoSeq_Matrix.asm,petriNetEdgeWeightNoPlaceCapacity_NoSeq_Matrix,2,1,1,2,4,iterativerandom,OK,319.0,30,500,0,420,1.0,1.0,0.33333334,0.75,1.0,0,0,NaN,1.0,NaN,NaN,0.6666667,NaN,NaN,1.0,0,1,0,0,3,0,0,4
../../../asm_examples/examples/models/SwapSortMon.asm,SwapSortMon,3,2,0,1,6,iterativerandom,OK,31.0,6,110,6,116,0.6666667,0.0,NaN,0.5,0.33333334,0,0,NaN,1.0,NaN,NaN,NaN,0.0,NaN,0.0,0,1,0,0,0,1,0,6
../../../asm_examples/PillBox/Level3/pillbox_FULL.asm,pillbox_FULL,9,29,1,20,69,iterativerandom,NO_VALID_SCENARIOS,301.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,19,23,3,8,0,68
../../../asm_examples/examples/production_cell/Production_Cell_with_agents.asm,Production_Cell_with_agents,42,45,0,35,130,iterativerandom,NO_VALID_SCENARIOS,373.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,35,36,0,1,14,136
../../../asm_examples/unibgstudents/Rubrica.asm,Rubrica,4,6,0,4,17,iterativerandom,NO_VALID_SCENARIOS,25.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,4,5,0,3,1,17
../../../asm_examples/examples/Yahalom/Yahalom.asm,Yahalom,11,29,2,20,97,iterativerandom,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
../../../asm_examples/examples/NeedhamSchroeder/NeedhamSchroederWithSpy.asm,NeedhamSchroederWithSpy,13,20,1,11,82,iterativerandom,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
../../../asm_examples/examples/filosofiEciliegie/filosofiEciliegie.asm,filosofiEciliegie,2,5,0,4,12,iterativerandom,OK,109.0,60,1400,0,1370,1.0,1.0,NaN,0.875,1.0,0,0,NaN,0.0,1.0,1.0,NaN,0.0,NaN,1.0,0,1,3,5,0,2,0,12
../../../asm_examples/examples/simple_example/MorraCinese/withActors/MorraCinese_withActors_raff3.asm,MorraCinese_withActors_raff3,1,7,0,2,13,iterativerandom,NO_VALID_SCENARIOS,71.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,3,1,1,1,0,4,0,14
../../../asm_examples/examples/sensorVotingSimpleVersion.asm,sensorVotingSimpleVersion,2,5,0,4,12,iterativerandom,OK,46.0,60,1400,2328,2860,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,1.0,0,0,4,6,0,2,0,12
../../../asm_examples/DAS/TrafficMonitoringSystem/validation/mainForModelCheckingTwoCameras.asm,mainForModelCheckingTwoCameras,31,42,9,59,199,iterativerandom,NO_VALID_SCENARIOS,444.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,50,61,27,31,0,205
../../../asm_examples/examples/simple_example/fibonacci.asm,fibonacci,3,3,0,2,9,iterativerandom,OK,21.0,16,250,16,250,1.0,0.33333334,NaN,0.75,0.6666667,0,0,NaN,NaN,0.5,0.0,NaN,0.0,0.0,0.44444445,0,0,2,2,0,1,1,9
../../../asm_examples/examples/simple_example/swapSortOnSeq.asm,swapSortOnSeq,1,1,0,1,2,iterativerandom,NO_VALID_SCENARIOS,501.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,0,0,0,0,0,2
../../../asm_examples/examples/giocoDelleTreScatole.asm,giocoDelleTreScatole,2,6,0,4,14,iterativerandom,OK,185.0,60,1400,2458,2920,1.0,1.0,NaN,0.875,1.0,0,0,NaN,1.0,1.0,1.0,NaN,0.0,NaN,1.0,0,1,3,5,0,3,0,14
../../../asm_examples/examples/sluicegate/sluiceGate_with_agents.asm,sluiceGate_with_agents,7,13,0,12,47,iterativerandom,NO_VALID_SCENARIOS,2.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,0,12,12,0,12,1,49
../../../asm_examples/examples/darts.asm,darts,2,2,0,4,10,iterativerandom,OK,141.0,60,1400,1823,2920,1.0,1.0,NaN,0.875,1.0,0,0,NaN,0.0,1.0,1.0,NaN,0.0,NaN,1.0,0,1,3,5,0,1,0,10
../../../asm_examples/stereoacuity/certifierRaff5ForSMTproof.asm,certifierRaff5ForSMTproof,15,24,0,13,61,iterativerandom,OK,33.0,60,1400,404,9153,1.0,0.8333333,NaN,0.88461536,0.91803277,0,0,1.0,NaN,1.0,0.8333333,NaN,0.14285715,NaN,0.90163934,4,0,13,24,0,7,0,61
../../../asm_examples/examples/fsmsemantics/FSM_hooking3.asm,FSM_hooking3,3,2,1,2,8,iterativerandom,NO_VALID_SCENARIOS,132.0,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,0,1,0,0,3,1,0,8
../../../asm_examples/examples/traffic_light/oneWayTrafficLightOnlyPassed.asm,oneWayTrafficLightOnlyPassed,5,12,0,5,26,iterativerandom,OK,33.0,30,500,500,1135,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.2,NaN,1.0,0,0,5,5,0,5,0,26
../../../asm_examples/examples/authenticationProtocols/groundModel_v2.asm,groundModel_v2,8,14,3,12,50,iterativerandom,NO_VALID_SCENARIOS,NaN,0,0,0,0,null,null,null,null,null,0,0,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null,null
../../../asm_examples/examples/sultanSuccessors/sultanGreedy.asm,sultanGreedy,3,3,0,2,8,iterativerandom,OK,271246.0,10,100,0,940,1.0,1.0,NaN,0.75,1.0,0,0,NaN,1.0,1.0,0.0,NaN,0.0,NaN,1.0,0,1,1,1,0,1,0,8
../../../asm_examples/examples/diceKnuthYao.asm,diceKnuthYao,1,10,0,7,17,iterativerandom,OK,17.0,60,1400,224,2920,1.0,1.0,NaN,1.0,1.0,0,0,1.0,NaN,1.0,0.9230769,NaN,NaN,NaN,1.0,4,0,7,13,0,0,0,18
../../../asm_examples/examples/production_cell/crane.asm,crane,7,8,1,7,24,iterativerandom,OK,1.0,30,500,0,0,0.14285715,0.0,0.33333334,0.071428575,0.041666668,0,0,NaN,NaN,0.0,0.0,0.0,NaN,0.0,0.0,0,0,6,6,3,0,3,24
../../../asm_examples/PillBox/Level2/pillbox_2_for_RefProv.asm,pillbox_2_for_RefProv,9,40,1,30,91,iterativerandom,OK,549.0,60,1400,615,4641,1.0,1.0,0.33333334,0.95,1.0,0,0,NaN,NaN,1.0,0.90697676,0.6666667,0.22222222,NaN,0.9777778,0,0,29,43,3,9,0,90
../../../asm_examples/stereoacuity/certifierRaff2.asm,certifierRaff2,14,18,0,10,50,random4atgt,OK,77.0,6,28,13,159,0.71428573,0.44444445,NaN,0.65,0.62,0,0,NaN,NaN,0.9,0.65,NaN,0.0,NaN,0.59183675,0,0,10,20,0,6,0,49
../../../asm_examples/examples_for_nuXmv/provaint.asm,provaint,1,1,0,0,1,random4atgt,OK,1.0,1,2,0,3,1.0,1.0,NaN,NaN,1.0,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.0,0,0,0,0,0,0,0,1
../../../asm_examples/examples/traffic_light/oneWayTrafficLightUsingEnum.asm,oneWayTrafficLightUsingEnum,5,12,0,8,29,random4atgt,OK,43.0,10,38,38,76,1.0,0.5,NaN,0.75,0.6896552,0,0,NaN,NaN,0.875,0.875,NaN,0.0,NaN,0.51724136,0,0,8,8,0,5,0,29
../../../asm_examples/PillBox/Level1/pillbox_1.asm,pillbox_1,9,30,0,19,69,random4atgt,OK,73.0,25,30,45,355,0.7777778,0.7,NaN,0.8684211,0.79710144,0,0,NaN,NaN,1.0,0.7826087,NaN,0.125,NaN,0.7647059,0,0,19,23,0,8,0,68
../../../asm_examples/stereoacuity/certifierRaff3.asm,certifierRaff3,14,20,0,11,53,random4atgt,OK,19.0,7,39,15,243,0.71428573,0.45,NaN,0.59090906,0.5849057,0,0,NaN,NaN,0.8181818,0.59090906,NaN,0.0,NaN,0.5769231,0,0,11,22,0,6,0,52
../../../asm_examples/PHD/phd_master_flat2_v3.asm,phd_master_flat2_v3,66,148,0,69,348,random4atgt,OK,582.0,103,308,343,733,1.0,0.25,NaN,0.65217394,0.59770113,0,0,NaN,NaN,0.942029,0.942029,NaN,0.015151516,NaN,0.32471263,0,0,69,69,0,66,0,348
../../../asm_examples/PillBox/Level0/pillbox_0.asm,pillbox_0,9,18,0,15,53,random4atgt,OK,7.0,9,35,95,116,1.0,1.0,NaN,0.96666664,1.0,0,0,NaN,NaN,1.0,0.94736844,NaN,0.125,NaN,0.96153843,0,0,15,19,0,8,0,52
../../../asm_examples/PHD/phd_master_flat2_v7.asm,phd_master_flat2_v7,7,184,0,18,307,random4atgt,OK,108.0,138,523,562,1184,0.71428573,0.17934783,NaN,0.30555555,0.27687296,0,0,0.22093023,NaN,0.3888889,0.23333333,NaN,0.01010101,NaN,0.24615385,86,0,18,30,0,99,0,325
../../../asm_examples/examples/models/SIS.asm,SIS,10,14,0,11,36,random4atgt,OK,21.0,7,27,84,129,0.9,0.71428573,NaN,0.8636364,0.8611111,0,0,NaN,NaN,0.90909094,0.9285714,NaN,0.33333334,NaN,0.7777778,0,0,11,14,0,3,0,36
../../../asm_examples/stereoacuity/certifier_nochoose.asm,certifier_nochoose,16,24,0,15,66,random4atgt,OK,6.0,5,25,18,138,0.5625,0.20833333,NaN,0.43333334,0.42424244,0,0,NaN,NaN,0.6,0.36666667,NaN,0.0,NaN,0.4,0,0,15,30,0,8,0,65
../../../asm_examples/examples/carController.asm,carController,1,5,0,2,7,random4atgt,OK,1.0,3,12,18,13,1.0,1.0,NaN,1.0,1.0,0,0,1.0,NaN,1.0,1.0,NaN,NaN,NaN,1.0,4,0,2,4,0,0,0,9
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight0/TrafficLight_0.asm,TrafficLight_0,7,10,0,7,33,random4atgt,OK,1.0,3,13,13,28,0.85714287,0.9,NaN,0.78571427,0.8484849,0,0,NaN,NaN,0.85714287,0.71428573,NaN,0.0,NaN,0.8181818,0,0,7,7,0,9,0,33
../../../asm_examples/examples/trafficLightCoSim/trafficlightB.asm,trafficlightB,2,5,0,6,14,random4atgt,OK,3.0,4,13,19,13,1.0,0.8,NaN,0.9166667,0.9285714,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,0.85714287,0,0,6,6,0,2,0,14
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight1/TrafficLight_1.asm,TrafficLight_1,11,17,0,15,56,random4atgt,OK,6.0,10,33,37,94,0.8181818,0.5882353,NaN,0.6,0.73214287,0,0,NaN,NaN,0.53333336,0.5625,NaN,0.0,NaN,0.58928573,0,0,15,16,0,13,0,56
../../../asm_examples/examples/fsmsemantics/FSM_map0_2.asm,FSM_map0_2,5,8,0,4,21,random4atgt,OK,4.0,7,19,21,45,1.0,0.625,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.2,NaN,0.85714287,0,0,4,4,0,5,0,21
../../../asm_examples/examples/landingGearSystem/LGS_GM_withError.asm,LGS_GM_withError,4,15,0,3,22,random4atgt,OK,59.0,12,77,77,178,1.0,0.8,NaN,1.0,0.8636364,0,0,0.8235294,NaN,1.0,1.0,NaN,NaN,NaN,0.8888889,17,0,3,6,0,0,0,27
../../../asm_examples/examples/hemodialysisDevice/SCP2017/HemodialysisGround.asm,HemodialysisGround,5,2,0,3,11,random4atgt,OK,1.0,2,5,0,7,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,0.6666667,0.6666667,NaN,1.0,NaN,0.8,0,0,3,3,0,1,0,10
../../../asm_examples/PHD/phd_master_flat2_v0.asm,phd_master_flat2_v0,27,52,0,26,131,random4atgt,OK,99.0,33,95,106,204,1.0,0.23076923,NaN,0.6730769,0.610687,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,0.3053435,0,0,26,26,0,27,0,131
../../../asm_examples/erinda/for_atgt.asm,for_atgt,5,23,0,13,52,random4atgt,OK,359.0,12,184,268,970,1.0,0.9130435,NaN,1.0,1.0,0,0,NaN,NaN,0.9230769,0.7368421,NaN,0.0,NaN,0.9230769,0,0,13,19,0,12,0,52
../../../asm_examples/examples_for_nuXmv/EuclideInt.asm,EuclideInt,1,2,0,2,4,random4atgt,OK,1.0,4,7,0,22,1.0,0.5,NaN,0.75,0.75,0,0,NaN,NaN,1.0,0.6666667,NaN,NaN,NaN,0.75,0,0,2,3,0,0,0,4
../../../asm_examples/examples/simple_example/AdvancedClockDeciSecond.asm,AdvancedClockDeciSecond,2,4,0,3,11,random4atgt,OK,1626.0,2,36003,0,107404,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.0,NaN,1.0,0,0,3,3,0,3,0,11
../../../asm_examples/examples/landingGearSystem/LGS_EV_v2.asm,LGS_EV_v2,4,38,0,3,60,random4atgt,OK,52.0,12,75,75,388,1.0,0.7894737,NaN,1.0,0.81666666,0,0,0.8235294,NaN,1.0,1.0,NaN,0.0,NaN,0.83076924,17,0,3,6,0,15,0,65
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight_NOREF/TrafficLight_4_NOREF.asm,TrafficLight_4_NOREF,10,25,0,18,80,random4atgt,OK,16.0,4,23,69,107,1.0,0.6,NaN,0.6666667,0.7875,0,0,NaN,NaN,0.8888889,0.5555556,NaN,0.0,NaN,0.625,0,0,18,18,0,19,0,80
../../../asm_examples/examples/landingGearSystem/LGS_SE.asm,LGS_SE,4,38,0,9,66,random4atgt,OK,32.0,19,119,170,554,1.0,0.55263156,NaN,0.7222222,0.6060606,0,0,0.5882353,NaN,0.8888889,0.8333333,NaN,0.0,NaN,0.6056338,17,0,9,12,0,15,0,71
../../../asm_examples/PillBox/Level1/pillbox_1_for_RefProv.asm,pillbox_1_for_RefProv,9,30,0,19,69,random4atgt,OK,9.0,20,43,47,413,0.7777778,0.73333335,NaN,0.8684211,0.79710144,0,0,NaN,NaN,0.8947368,0.7826087,NaN,0.125,NaN,0.7352941,0,0,19,23,0,8,0,68
../../../asm_examples/PHD/phd_master_flat2_v2.asm,phd_master_flat2_v2,64,144,0,67,338,random4atgt,OK,190.0,99,302,335,680,1.0,0.25694445,NaN,0.6641791,0.60946745,0,0,NaN,NaN,0.95522386,0.9402985,NaN,0.015625,NaN,0.32840237,0,0,67,67,0,64,0,338
../../../asm_examples/examples/simple_example/AdvancedClock2.asm,AdvancedClock2,2,3,0,3,9,random4atgt,OK,0.0,1,11,11,20,1.0,0.6666667,NaN,0.8333333,0.8888889,0,0,NaN,NaN,0.6666667,0.6666667,NaN,0.0,NaN,0.7777778,0,0,3,3,0,2,0,9
../../../asm_examples/stereoacuity/certifierRaff1.asm,certifierRaff1,13,15,0,9,43,random4atgt,OK,2.0,5,19,10,113,0.7692308,0.46666667,NaN,0.6666667,0.627907,0,0,NaN,NaN,1.0,0.6666667,NaN,0.0,NaN,0.627907,0,0,9,18,0,5,0,43
../../../asm_examples/examples/traffic_light/Timer/oneWayTrafficLight.asm,oneWayTrafficLight,5,4,0,4,13,random4atgt,OK,9.0,10,38,47,48,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,1.0,NaN,1.0,0,0,4,4,0,1,0,13
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight3/TrafficLight_3.asm,TrafficLight_3,14,35,0,23,88,random4atgt,OK,5.0,17,60,68,233,0.64285713,0.54285717,NaN,0.47826087,0.6136364,0,0,NaN,NaN,0.4347826,0.41666666,NaN,0.0,NaN,0.54545456,0,0,23,24,0,16,0,88
../../../asm_examples/examples/traffic_light/oneWayTrafficLightOnlyPassedFlat.asm,oneWayTrafficLightOnlyPassedFlat,5,12,0,5,26,random4atgt,OK,9.0,9,39,39,118,1.0,1.0,NaN,1.0,1.0,0,0,NaN,NaN,1.0,1.0,NaN,0.2,NaN,1.0,0,0,5,5,0,5,0,26
../../../asm_examples/stereoacuity/certifier_nochoose_noundef.asm,certifier_nochoose_noundef,17,28,0,17,74,random4atgt,OK,14.0,26,144,124,1032,0.9411765,0.8214286,NaN,0.7941176,0.8648649,0,0,1.0,NaN,0.9411765,0.78125,NaN,0.22222222,NaN,0.8648649,4,0,17,32,0,9,0,74
../../../asm_examples/examples/TrafficLightYakindu/TrafficLight4/TrafficLight_4.asm,TrafficLight_4,13,11,0,17,60,random4atgt,OK,8.0,9,60,61,188,0.61538464,0.72727275,NaN,0.5882353,0.68333334,0,0,NaN,NaN,0.5294118,0.44444445,NaN,0.0,NaN,0.55,0,0,17,18,0,11,0,60
../../../asm_examples/examples/landingGearSystem/LGS_EV.asm,LGS_EV,4,38,0,3,60,random4atgt,OK,25.0,12,75,75,360,1.0,0.7894737,NaN,0.8333333,0.8,0,0,0.8235294,NaN,1.0,0.8333333,NaN,0.0,NaN,0.8153846,17,0,3,6,0,15,0,65
../../../asm_examples/examples/landingGearSystem/LGS_SE_v2.asm,LGS_SE_v2,4,38,0,9,66,random4atgt,OK,104.0,19,119,170,574,1.0,0.7368421,NaN,0.6666667,0.74242425,0,0,0.7647059,NaN,0.7777778,0.6666667,NaN,0.0,NaN,0.7605634,17,0,9,12,0,15,0,71
../../../asm_examples/examples/landingGearSystem/LGS_GM.asm,LGS_GM,4,15,0,3,22,random4atgt,OK,23.0,12,75,75,174,1.0,0.73333335,NaN,1.0,0.8181818,0,0,0.7647059,NaN,1.0,1.0,NaN,NaN,NaN,0.8518519,17,0,3,6,0,0,0,27
